device,packet_window,total_bytes,avg_packet_size,max_packet_size,min_packet_size,tcp_ratio,unique_dest_ports,unique_dest_ips,device_type
74:2f:68:81:69:42,1173,58265,58.265,557,54,0.989,4,8,Non-IoT
74:2f:68:81:69:42,1174,57633,57.633,641,54,0.994,5,13,Non-IoT
74:2f:68:81:69:42,1175,57902,57.902,557,54,0.994,3,3,Non-IoT
74:2f:68:81:69:42,1176,57962,57.962,557,54,0.995,3,3,Non-IoT
74:2f:68:81:69:42,1177,56535,56.535,529,54,0.997,4,4,Non-IoT
74:2f:68:81:69:42,1178,56949,56.949,698,54,0.997,3,5,Non-IoT
74:2f:68:81:69:42,1179,55662,55.662,102,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1180,57734,57.734,832,54,0.998,3,4,Non-IoT
74:2f:68:81:69:42,1181,66892,66.892,1392,54,0.98,3,11,Non-IoT
74:2f:68:81:69:42,1182,56142,56.142,403,54,0.996,3,5,Non-IoT
74:2f:68:81:69:42,1183,67580,67.58,1514,54,0.976,3,16,Non-IoT
74:2f:68:81:69:42,1184,57792,57.792,721,54,0.999,4,6,Non-IoT
74:2f:68:81:69:42,1185,55803,55.803,106,54,0.999,3,3,Non-IoT
74:2f:68:81:69:42,1186,57564,57.564,1175,54,0.998,2,5,Non-IoT
74:2f:68:81:69:42,1187,56292,56.292,145,54,0.997,3,4,Non-IoT
74:2f:68:81:69:42,1188,55952,55.952,106,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1189,56859,56.859,148,54,0.991,10,10,Non-IoT
74:2f:68:81:69:42,1190,56429,56.429,145,54,0.999,4,7,Non-IoT
74:2f:68:81:69:42,1191,56146,56.146,144,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1192,56128,56.128,106,54,0.999,3,3,Non-IoT
74:2f:68:81:69:42,1193,55622,55.622,102,54,0.998,2,3,Non-IoT
74:2f:68:81:69:42,1194,66344,66.344,1392,54,0.976,4,6,Non-IoT
74:2f:68:81:69:42,1195,55632,55.632,102,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1196,55584,55.584,102,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1197,55790,55.79,216,54,0.998,4,4,Non-IoT
74:2f:68:81:69:42,1198,56233,56.233,216,54,0.997,6,7,Non-IoT
74:2f:68:81:69:42,1199,60460,60.46,1404,54,0.989,6,12,Non-IoT
74:2f:68:81:69:42,1200,54743,54.743,184,54,0.998,5,6,Non-IoT
74:2f:68:81:69:42,1201,54720,54.72,185,54,0.999,4,4,Non-IoT
74:2f:68:81:69:42,1202,54618,54.618,144,54,1.0,3,3,Non-IoT
74:2f:68:81:69:42,1203,59144,59.144,1011,54,1.0,3,3,Non-IoT
74:2f:68:81:69:42,1204,54620,54.62,144,54,1.0,4,4,Non-IoT
74:2f:68:81:69:42,1205,54480,54.48,102,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1206,54480,54.48,102,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1207,61485,61.485,1011,54,1.0,4,3,Non-IoT
74:2f:68:81:69:42,1208,54577,54.577,102,54,1.0,3,3,Non-IoT
74:2f:68:81:69:42,1209,54880,54.88,198,54,0.999,3,3,Non-IoT
74:2f:68:81:69:42,1210,54978,54.978,198,54,0.996,6,6,Non-IoT
74:2f:68:81:69:42,1211,55873,55.873,229,54,1.0,3,8,Non-IoT
74:2f:68:81:69:42,1212,58192,58.192,531,54,0.997,4,11,Non-IoT
74:2f:68:81:69:42,1213,57682,57.682,538,54,0.998,3,4,Non-IoT
74:2f:68:81:69:42,1214,58111,58.111,525,54,0.999,4,6,Non-IoT
74:2f:68:81:69:42,1215,56898,56.898,229,54,0.998,4,5,Non-IoT
74:2f:68:81:69:42,1216,58018,58.018,243,54,0.99,6,7,Non-IoT
74:2f:68:81:69:42,1217,57119,57.119,229,54,0.999,3,4,Non-IoT
74:2f:68:81:69:42,1218,65369,65.369,229,54,1.0,3,4,Non-IoT
74:2f:68:81:69:42,1219,58588,58.588,229,54,1.0,2,3,Non-IoT
74:2f:68:81:69:42,1220,56273,56.273,229,54,1.0,2,3,Non-IoT
74:2f:68:81:69:42,1221,55876,55.876,231,54,1.0,2,3,Non-IoT
74:2f:68:81:69:42,1222,55896,55.896,231,54,0.999,3,4,Non-IoT
74:2f:68:81:69:42,1223,55977,55.977,231,54,1.0,2,4,Non-IoT
74:2f:68:81:69:42,1224,55752,55.752,231,54,1.0,2,3,Non-IoT
74:2f:68:81:69:42,1225,55930,55.93,231,54,1.0,2,4,Non-IoT
74:2f:68:81:69:42,1226,56530,56.53,516,54,0.999,4,5,Non-IoT
74:2f:68:81:69:42,1227,56369,56.369,251,54,1.0,3,5,Non-IoT
74:2f:68:81:69:42,1228,56407,56.407,698,54,0.998,4,5,Non-IoT
74:2f:68:81:69:42,1229,56051,56.051,698,54,0.999,5,6,Non-IoT
74:2f:68:81:69:42,1230,54746,54.746,220,54,1.0,2,5,Non-IoT
74:2f:68:81:69:42,1231,59157,59.157,537,54,1.0,3,7,Non-IoT
74:2f:68:81:69:42,1232,59085,59.085,698,54,0.991,7,7,Non-IoT
74:2f:68:81:69:42,1233,58912,58.912,1283,54,0.997,3,5,Non-IoT
74:2f:68:81:69:42,1234,57202,57.202,1004,54,1.0,3,4,Non-IoT
74:2f:68:81:69:42,1235,55693,55.693,106,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1236,56046,56.046,145,54,0.998,3,3,Non-IoT
74:2f:68:81:69:42,1237,55635,55.635,102,54,0.998,2,2,Non-IoT
74:2f:68:81:69:42,1238,58866,58.866,1392,54,0.994,4,10,Non-IoT
74:2f:68:81:69:42,1239,55933,55.933,145,54,0.998,4,5,Non-IoT
74:2f:68:81:69:42,1240,55914,55.914,106,54,0.998,2,2,Non-IoT
74:2f:68:81:69:42,1241,55844,55.844,106,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1242,57447,57.447,321,54,0.998,4,4,Non-IoT
74:2f:68:81:69:42,1243,57632,57.632,335,54,0.999,3,5,Non-IoT
74:2f:68:81:69:42,1244,57149,57.149,330,54,0.999,3,4,Non-IoT
74:2f:68:81:69:42,1245,55689,55.689,145,54,0.998,4,6,Non-IoT
74:2f:68:81:69:42,1246,56087,56.087,527,54,0.998,2,3,Non-IoT
74:2f:68:81:69:42,1247,56207,56.207,526,54,0.995,3,5,Non-IoT
74:2f:68:81:69:42,1248,56053,56.053,342,54,0.998,4,4,Non-IoT
74:2f:68:81:69:42,1249,55584,55.584,102,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1250,55964,55.964,273,54,0.994,3,6,Non-IoT
74:2f:68:81:69:42,1251,55586,55.586,102,54,1.0,3,3,Non-IoT
74:2f:68:81:69:42,1252,56085,56.085,336,54,0.998,4,4,Non-IoT
74:2f:68:81:69:42,1253,55643,55.643,102,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1254,68672,68.672,1514,54,0.997,5,4,Non-IoT
74:2f:68:81:69:42,1255,55677,55.677,145,54,0.999,3,4,Non-IoT
74:2f:68:81:69:42,1256,55883,55.883,198,54,0.997,4,4,Non-IoT
74:2f:68:81:69:42,1257,55888,55.888,198,54,0.997,4,5,Non-IoT
74:2f:68:81:69:42,1258,56210,56.21,194,54,0.994,4,4,Non-IoT
74:2f:68:81:69:42,1259,57454,57.454,1404,54,0.998,4,5,Non-IoT
74:2f:68:81:69:42,1260,56805,56.805,198,54,0.993,3,3,Non-IoT
74:2f:68:81:69:42,1261,56041,56.041,145,54,0.997,3,4,Non-IoT
74:2f:68:81:69:42,1262,60152,60.152,768,54,0.997,6,6,Non-IoT
74:2f:68:81:69:42,1263,55956,55.956,271,54,0.997,3,4,Non-IoT
74:2f:68:81:69:42,1264,56258,56.258,271,54,0.996,3,3,Non-IoT
74:2f:68:81:69:42,1265,55719,55.719,175,54,0.998,4,6,Non-IoT
74:2f:68:81:69:42,1266,55723,55.723,144,54,1.0,3,3,Non-IoT
74:2f:68:81:69:42,1267,55842,55.842,145,54,0.998,3,3,Non-IoT
74:2f:68:81:69:42,1268,55955,55.955,106,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1269,56884,56.884,525,54,0.995,3,3,Non-IoT
74:2f:68:81:69:42,1270,55990,55.99,145,54,0.996,3,4,Non-IoT
74:2f:68:81:69:42,1271,55846,55.846,106,54,1.0,3,3,Non-IoT
74:2f:68:81:69:42,1272,56413,56.413,216,54,0.996,3,4,Non-IoT
74:2f:68:81:69:42,1273,56574,56.574,526,54,0.995,4,5,Non-IoT
74:2f:68:81:69:42,1274,56066,56.066,270,54,0.998,2,3,Non-IoT
74:2f:68:81:69:42,1275,55988,55.988,144,54,1.0,3,5,Non-IoT
74:2f:68:81:69:42,1276,55842,55.842,145,54,0.998,3,3,Non-IoT
74:2f:68:81:69:42,1277,57294,57.294,1404,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1278,56109,56.109,106,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1279,56458,56.458,249,54,0.997,5,5,Non-IoT
74:2f:68:81:69:42,1280,56126,56.126,106,54,0.998,2,3,Non-IoT
74:2f:68:81:69:42,1281,56120,56.12,342,54,0.997,3,6,Non-IoT
74:2f:68:81:69:42,1282,62204,62.204,1392,54,0.987,3,5,Non-IoT
74:2f:68:81:69:42,1283,55753,55.753,145,54,0.997,4,4,Non-IoT
74:2f:68:81:69:42,1284,79386,79.386,1392,54,0.928,3,11,Non-IoT
74:2f:68:81:69:42,1285,58771,58.771,292,54,0.945,3,9,Non-IoT
74:2f:68:81:69:42,1286,59639,59.639,442,54,0.957,8,10,Non-IoT
74:2f:68:81:69:42,1287,58706,58.706,380,54,0.967,7,9,Non-IoT
74:2f:68:81:69:42,1288,59755,59.755,1004,54,0.97,2,5,Non-IoT
74:2f:68:81:69:42,1289,57117,57.117,379,54,0.98,3,4,Non-IoT
74:2f:68:81:69:42,1290,55824,55.824,198,54,0.998,2,2,Non-IoT
74:2f:68:81:69:42,1291,55965,55.965,194,54,0.996,4,5,Non-IoT
74:2f:68:81:69:42,1292,56073,56.073,198,54,0.996,3,3,Non-IoT
74:2f:68:81:69:42,1293,58869,58.869,698,54,0.98,5,6,Non-IoT
74:2f:68:81:69:42,1294,55970,55.97,106,54,0.998,2,2,Non-IoT
74:2f:68:81:69:42,1295,56975,56.975,525,54,0.991,3,6,Non-IoT
74:2f:68:81:69:42,1296,56096,56.096,198,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1297,56006,56.006,173,54,0.999,3,3,Non-IoT
74:2f:68:81:69:42,1298,55823,55.823,179,54,0.998,3,4,Non-IoT
74:2f:68:81:69:42,1299,55688,55.688,145,54,0.998,4,5,Non-IoT
74:2f:68:81:69:42,1300,55632,55.632,102,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1301,55536,55.536,102,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1302,55788,55.788,145,54,0.997,4,6,Non-IoT
74:2f:68:81:69:42,1303,55538,55.538,102,54,1.0,2,3,Non-IoT
74:2f:68:81:69:42,1304,55595,55.595,102,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1305,55688,55.688,145,54,0.998,4,5,Non-IoT
74:2f:68:81:69:42,1306,55586,55.586,102,54,1.0,2,3,Non-IoT
74:2f:68:81:69:42,1307,56913,56.913,1404,54,0.999,2,3,Non-IoT
74:2f:68:81:69:42,1308,55702,55.702,145,54,0.998,3,3,Non-IoT
74:2f:68:81:69:42,1309,56452,56.452,516,54,1.0,2,4,Non-IoT
74:2f:68:81:69:42,1310,55967,55.967,198,54,0.998,3,3,Non-IoT
74:2f:68:81:69:42,1311,56003,56.003,106,54,0.998,2,2,Non-IoT
74:2f:68:81:69:42,1312,56162,56.162,342,54,0.998,5,5,Non-IoT
74:2f:68:81:69:42,1313,55849,55.849,106,54,0.999,3,4,Non-IoT
74:2f:68:81:69:42,1314,56107,56.107,106,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1315,55850,55.85,145,54,0.998,3,3,Non-IoT
74:2f:68:81:69:42,1316,57003,57.003,768,54,0.999,3,5,Non-IoT
74:2f:68:81:69:42,1317,60195,60.195,1350,54,0.998,2,6,Non-IoT
74:2f:68:81:69:42,1318,55835,55.835,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1319,55585,55.585,102,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1320,55987,55.987,144,54,1.0,3,3,Non-IoT
74:2f:68:81:69:42,1321,56364,56.364,526,54,0.994,3,5,Non-IoT
74:2f:68:81:69:42,1322,56184,56.184,525,54,0.996,2,6,Non-IoT
74:2f:68:81:69:42,1323,56396,56.396,307,54,0.998,4,5,Non-IoT
74:2f:68:81:69:42,1324,62345,62.345,1514,54,0.997,5,4,Non-IoT
74:2f:68:81:69:42,1325,63964,63.964,1514,54,0.993,6,6,Non-IoT
74:2f:68:81:69:42,1326,57325,57.325,216,54,0.994,4,4,Non-IoT
74:2f:68:81:69:42,1327,56446,56.446,216,54,0.992,4,4,Non-IoT
74:2f:68:81:69:42,1328,55918,55.918,106,54,0.998,2,3,Non-IoT
74:2f:68:81:69:42,1329,55707,55.707,144,54,0.997,3,4,Non-IoT
74:2f:68:81:69:42,1330,55675,55.675,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1331,55584,55.584,102,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1332,55949,55.949,106,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1333,58237,58.237,1392,54,0.993,3,5,Non-IoT
74:2f:68:81:69:42,1334,55923,55.923,106,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1335,56394,56.394,106,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1336,55727,55.727,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1337,55732,55.732,198,54,0.999,3,5,Non-IoT
74:2f:68:81:69:42,1338,56322,56.322,342,54,0.999,3,3,Non-IoT
74:2f:68:81:69:42,1339,56597,56.597,545,54,0.999,4,5,Non-IoT
74:2f:68:81:69:42,1340,57127,57.127,474,54,0.995,4,8,Non-IoT
74:2f:68:81:69:42,1341,58001,58.001,1392,54,0.995,3,7,Non-IoT
74:2f:68:81:69:42,1342,55638,55.638,102,54,0.997,3,3,Non-IoT
74:2f:68:81:69:42,1343,57183,57.183,1377,54,0.999,3,5,Non-IoT
74:2f:68:81:69:42,1344,55740,55.74,106,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1345,56611,56.611,526,54,0.992,2,4,Non-IoT
74:2f:68:81:69:42,1346,57583,57.583,1404,54,0.997,3,6,Non-IoT
74:2f:68:81:69:42,1347,55675,55.675,144,54,1.0,3,3,Non-IoT
74:2f:68:81:69:42,1348,55718,55.718,106,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1349,56087,56.087,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1350,55828,55.828,198,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1351,56082,56.082,106,54,0.998,2,3,Non-IoT
74:2f:68:81:69:42,1352,55894,55.894,145,54,0.998,3,3,Non-IoT
74:2f:68:81:69:42,1353,60729,60.729,1392,54,0.996,2,3,Non-IoT
74:2f:68:81:69:42,1354,55746,55.746,102,54,0.994,2,2,Non-IoT
74:2f:68:81:69:42,1355,55558,55.558,102,54,0.998,2,2,Non-IoT
74:2f:68:81:69:42,1356,57053,57.053,698,54,0.997,4,4,Non-IoT
74:2f:68:81:69:42,1357,55923,55.923,198,54,0.995,4,6,Non-IoT
74:2f:68:81:69:42,1358,56040,56.04,198,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1359,56491,56.491,194,54,0.996,3,3,Non-IoT
74:2f:68:81:69:42,1360,56308,56.308,198,54,0.994,3,5,Non-IoT
74:2f:68:81:69:42,1361,56600,56.6,198,54,0.993,4,5,Non-IoT
74:2f:68:81:69:42,1362,56446,56.446,305,54,0.999,3,3,Non-IoT
74:2f:68:81:69:42,1363,56908,56.908,516,54,0.995,5,7,Non-IoT
74:2f:68:81:69:42,1364,56241,56.241,198,54,0.993,6,11,Non-IoT
74:2f:68:81:69:42,1365,56147,56.147,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1366,55878,55.878,144,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1367,56178,56.178,106,54,0.998,2,2,Non-IoT
74:2f:68:81:69:42,1368,55798,55.798,145,54,0.998,3,3,Non-IoT
74:2f:68:81:69:42,1369,57706,57.706,617,54,0.997,5,6,Non-IoT
74:2f:68:81:69:42,1370,58736,58.736,526,54,0.993,4,8,Non-IoT
74:2f:68:81:69:42,1371,57695,57.695,768,54,0.995,5,6,Non-IoT
74:2f:68:81:69:42,1372,56414,56.414,342,54,0.996,3,3,Non-IoT
74:2f:68:81:69:42,1373,55641,55.641,106,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1374,56674,56.674,106,54,0.999,3,3,Non-IoT
74:2f:68:81:69:42,1375,56084,56.084,145,54,0.998,4,4,Non-IoT
74:2f:68:81:69:42,1376,56656,56.656,106,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1377,56011,56.011,106,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1378,56042,56.042,198,54,0.997,4,4,Non-IoT
74:2f:68:81:69:42,1379,56142,56.142,106,54,0.998,2,3,Non-IoT
74:2f:68:81:69:42,1380,55908,55.908,216,54,0.998,2,2,Non-IoT
74:2f:68:81:69:42,1381,56104,56.104,216,54,0.997,4,4,Non-IoT
74:2f:68:81:69:42,1382,55964,55.964,106,54,0.999,3,5,Non-IoT
74:2f:68:81:69:42,1383,55832,55.832,106,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1384,55825,55.825,145,54,0.997,4,9,Non-IoT
74:2f:68:81:69:42,1385,56544,56.544,812,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1386,59951,59.951,1404,54,0.994,2,4,Non-IoT
74:2f:68:81:69:42,1387,55727,55.727,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1388,57087,57.087,698,54,0.997,3,3,Non-IoT
74:2f:68:81:69:42,1389,55894,55.894,106,54,1.0,3,3,Non-IoT
74:2f:68:81:69:42,1390,57311,57.311,198,54,0.991,5,9,Non-IoT
74:2f:68:81:69:42,1391,56993,56.993,515,54,0.993,5,6,Non-IoT
74:2f:68:81:69:42,1392,78886,78.886,1514,54,0.963,8,8,Non-IoT
74:2f:68:81:69:42,1393,58719,58.719,768,54,0.993,3,4,Non-IoT
74:2f:68:81:69:42,1394,56897,56.897,1404,54,0.999,2,4,Non-IoT
74:2f:68:81:69:42,1395,55675,55.675,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1396,56650,56.65,342,54,0.995,6,9,Non-IoT
74:2f:68:81:69:42,1397,56721,56.721,288,54,0.999,2,3,Non-IoT
74:2f:68:81:69:42,1398,55703,55.703,198,54,0.997,3,4,Non-IoT
74:2f:68:81:69:42,1399,57577,57.577,571,54,0.995,7,8,Non-IoT
74:2f:68:81:69:42,1400,55915,55.915,216,54,0.996,4,4,Non-IoT
74:2f:68:81:69:42,1401,56781,56.781,600,54,0.998,4,4,Non-IoT
74:2f:68:81:69:42,1402,55702,55.702,145,54,0.998,3,3,Non-IoT
74:2f:68:81:69:42,1403,57103,57.103,704,54,0.999,2,3,Non-IoT
74:2f:68:81:69:42,1404,56201,56.201,144,54,0.999,3,3,Non-IoT
74:2f:68:81:69:42,1405,63178,63.178,1392,54,0.99,2,2,Non-IoT
74:2f:68:81:69:42,1406,56667,56.667,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1407,58204,58.204,106,54,0.999,2,3,Non-IoT
74:2f:68:81:69:42,1408,56153,56.153,106,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1409,55713,55.713,145,54,0.997,3,4,Non-IoT
74:2f:68:81:69:42,1410,55547,55.547,102,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1411,55640,55.64,106,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1412,56142,56.142,198,54,0.997,4,4,Non-IoT
74:2f:68:81:69:42,1413,58226,58.226,698,54,0.994,4,5,Non-IoT
74:2f:68:81:69:42,1414,57046,57.046,526,54,0.994,2,4,Non-IoT
74:2f:68:81:69:42,1415,56100,56.1,145,54,0.998,3,5,Non-IoT
74:2f:68:81:69:42,1416,56316,56.316,106,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1417,55636,55.636,106,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1418,56116,56.116,198,54,0.997,4,4,Non-IoT
74:2f:68:81:69:42,1419,57164,57.164,768,54,0.998,4,4,Non-IoT
74:2f:68:81:69:42,1420,57982,57.982,1404,54,0.997,3,3,Non-IoT
74:2f:68:81:69:42,1421,56907,56.907,198,54,0.986,4,7,Non-IoT
74:2f:68:81:69:42,1422,55674,55.674,144,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1423,55741,55.741,106,54,1.0,2,3,Non-IoT
74:2f:68:81:69:42,1424,55900,55.9,106,54,1.0,1,2,Non-IoT
74:2f:68:81:69:42,1425,55991,55.991,145,54,0.999,3,4,Non-IoT
74:2f:68:81:69:42,1426,56403,56.403,546,54,0.998,3,5,Non-IoT
74:2f:68:81:69:42,1427,55736,55.736,216,54,0.997,3,4,Non-IoT
74:2f:68:81:69:42,1428,56139,56.139,216,54,0.996,4,7,Non-IoT
74:2f:68:81:69:42,1429,56246,56.246,342,54,0.998,3,3,Non-IoT
74:2f:68:81:69:42,1430,55793,55.793,106,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1431,55765,55.765,145,54,0.999,3,3,Non-IoT
74:2f:68:81:69:42,1432,55693,55.693,115,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1433,55606,55.606,102,54,0.997,3,4,Non-IoT
74:2f:68:81:69:42,1434,56449,56.449,148,54,0.989,7,13,Non-IoT
74:2f:68:81:69:42,1435,55633,55.633,102,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1436,55585,55.585,102,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1437,55675,55.675,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1438,56587,56.587,527,54,0.996,2,2,Non-IoT
74:2f:68:81:69:42,1439,55752,55.752,198,54,0.996,3,6,Non-IoT
74:2f:68:81:69:42,1440,56187,56.187,525,54,0.997,4,5,Non-IoT
74:2f:68:81:69:42,1441,55750,55.75,145,54,0.998,3,3,Non-IoT
74:2f:68:81:69:42,1442,55584,55.584,102,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1443,55584,55.584,102,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1444,55675,55.675,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1445,56872,56.872,698,54,0.998,2,2,Non-IoT
74:2f:68:81:69:42,1446,55938,55.938,106,54,0.998,2,4,Non-IoT
74:2f:68:81:69:42,1447,56604,56.604,768,54,0.998,3,4,Non-IoT
74:2f:68:81:69:42,1448,55857,55.857,305,54,0.998,2,3,Non-IoT
74:2f:68:81:69:42,1449,56311,56.311,516,54,1.0,2,3,Non-IoT
74:2f:68:81:69:42,1450,55765,55.765,145,54,0.999,3,3,Non-IoT
74:2f:68:81:69:42,1451,55632,55.632,102,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1452,56247,56.247,516,54,0.997,3,5,Non-IoT
74:2f:68:81:69:42,1453,55766,55.766,198,54,0.997,3,5,Non-IoT
74:2f:68:81:69:42,1454,64880,64.88,1514,54,0.994,7,9,Non-IoT
74:2f:68:81:69:42,1455,62508,62.508,1514,54,0.996,5,4,Non-IoT
74:2f:68:81:69:42,1456,56338,56.338,198,54,0.993,3,4,Non-IoT
74:2f:68:81:69:42,1457,55675,55.675,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1458,61816,61.816,1392,54,0.987,2,4,Non-IoT
74:2f:68:81:69:42,1459,56315,56.315,342,54,0.997,4,5,Non-IoT
74:2f:68:81:69:42,1460,56207,56.207,145,54,0.997,4,4,Non-IoT
74:2f:68:81:69:42,1461,56725,56.725,106,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1462,64095,64.095,1464,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1463,55915,55.915,145,54,0.998,3,3,Non-IoT
74:2f:68:81:69:42,1464,56747,56.747,526,54,0.996,2,2,Non-IoT
74:2f:68:81:69:42,1465,55862,55.862,106,54,0.998,2,3,Non-IoT
74:2f:68:81:69:42,1466,55827,55.827,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1467,56989,56.989,526,54,0.996,3,4,Non-IoT
74:2f:68:81:69:42,1468,55778,55.778,144,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1469,56497,56.497,272,54,0.995,3,4,Non-IoT
74:2f:68:81:69:42,1470,56835,56.835,474,54,1.0,2,3,Non-IoT
74:2f:68:81:69:42,1471,55807,55.807,106,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1472,55928,55.928,138,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1473,55675,55.675,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1474,55595,55.595,102,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1475,57144,57.144,1175,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1476,55965,55.965,145,54,0.996,4,5,Non-IoT
74:2f:68:81:69:42,1477,57353,57.353,698,54,0.997,4,4,Non-IoT
74:2f:68:81:69:42,1478,55741,55.741,106,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1479,56075,56.075,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1480,60078,60.078,1484,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1481,57085,57.085,1404,54,0.997,4,6,Non-IoT
74:2f:68:81:69:42,1482,56079,56.079,216,54,0.997,4,4,Non-IoT
74:2f:68:81:69:42,1483,56562,56.562,216,54,0.998,4,4,Non-IoT
74:2f:68:81:69:42,1484,55917,55.917,216,54,0.998,3,3,Non-IoT
74:2f:68:81:69:42,1485,56184,56.184,515,54,0.999,3,3,Non-IoT
74:2f:68:81:69:42,1486,55962,55.962,198,54,0.998,3,3,Non-IoT
74:2f:68:81:69:42,1487,55939,55.939,194,54,0.997,4,4,Non-IoT
74:2f:68:81:69:42,1488,55963,55.963,194,54,0.996,3,3,Non-IoT
74:2f:68:81:69:42,1489,56681,56.681,198,54,0.99,4,5,Non-IoT
74:2f:68:81:69:42,1490,56762,56.762,526,54,0.996,3,4,Non-IoT
74:2f:68:81:69:42,1491,56364,56.364,106,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1492,55779,55.779,145,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1493,56228,56.228,342,54,0.999,2,2,Non-IoT
74:2f:68:81:69:42,1494,56760,56.76,526,54,0.993,3,5,Non-IoT
74:2f:68:81:69:42,1495,59731,59.731,1392,54,0.992,4,6,Non-IoT
74:2f:68:81:69:42,1496,61251,61.251,1392,54,0.992,3,5,Non-IoT
74:2f:68:81:69:42,1497,58294,58.294,1136,54,0.991,5,6,Non-IoT
74:2f:68:81:69:42,1498,55927,55.927,245,54,0.996,3,3,Non-IoT
74:2f:68:81:69:42,1499,55536,55.536,102,54,1.0,1,1,Non-IoT
74:2f:68:81:69:42,1500,55634,55.634,102,54,1.0,2,2,Non-IoT
74:2f:68:81:69:42,1501,55569,55.569,102,54,0.997,2,4,Non-IoT
74:2f:68:81:69:42,1502,55687,55.687,145,54,0.998,4,4,Non-IoT
